0.17286,0.4142,0.20976,1.5064,13.617,0.45216,0.21214,1.3838,1.2298,0.57316,0.21214,0.51216,0.20506,0.21214,582.22,0.62691,2.4143,0.21214,0.16753,44.38800,1.2989,0.22472,0.13651,0.55619,0.57316,0.53208,2.1824,0.55782,5.3027,0.28792,0.16753,146.82,2.486,0.54254,0.22472,1.269,?,0.57316,0.17747,0.16475,0.050019,0.17747,160.19000,115.80000,1.1225,1.1346,54.586,0.17719,0.13993,1.5064,0.4142,0.40226,1.5242,1.5242,42109.00000,0.18683,0.30159,0.81317,0,8.2229,3.152,119.39000,3.0571,3.3674,0
0.29931,0.22698,0.24717,2.0932,-1.322,0.89162,0.39246,2.5163,1.1088,0.57116,0.39246,1.7358,0.12287,0.39246,175.28,2.0823,4.4057,0.39246,0.10202,7.12360,1.0569,0.38412,0.07781,1.1316,0.57116,1.672,1.1072,0.46926,5.5286,0.05033,0.10202,23.788,15.344,1.6923,0.38412,3.8696,453.73,0.57204,0.09985,0.9637,0.016072,0.09985,24.23100,17.10700,3.9866,1.7611,7.8989,0.30393,0.07901,2.0851,0.2261,0.065173,1.0844,1.086,83479.00000,0.09816,0.52404,0.90184,0.001537,51.238,21.336,21.45300,17.014,7.3034,0
0.065843,0.28575,0.60611,3.3415,-0.79739,0.16283,0.078914,2.4976,1.0658,0.71369,0.078914,0.30485,0.10963,0.078914,831.89,0.43876,3.4995,0.078914,0.06900,183.30000,1.2465,0.087224,0.05757,0.20062,0.71369,0.39302,0.81287,4.4885,4.4418,0.21969,0.06900,88.052,4.1453,0.30524,0.087224,1.2068,10.806,0.74058,0.07626,0.26476,0.070273,0.07626,254.18000,70.87700,0.11464,1.1227,195.37,0.04076,0.03564,3.027,0.25886,0.24124,5.2852,5.4844,16764.00000,0.06178,0.092257,0.93822,0.037685,1.9913,5.1497,82.61300,4.4182,8.4695,0
0.17117,0.65365,-0.042373,0.92044,-34.492,-0.020113,0.22527,0.52987,2.2467,0.34635,0.26126,0.42297,0.12918,0.22527,822.02,0.44403,1.5299,0.22527,0.10027,21.02200,1.4149,0.26056,0.07619,0.41645,0.23194,0.36126,7.2412,-0.08312,3.6819,0.23187,0.11226,99.947,3.652,2.9756,0.3017,2.2467,3.1074,0.46247,0.13428,0.26487,0.066932,0.11597,56.72400,35.70200,1.3228,0.67748,24.283,0.1956,0.08706,0.74998,0.5326,0.27383,0.67942,0.9072,-203.70000,0.13428,0.49421,0.90964,0.33526,17.362,10.224,86.52500,4.2184,4.4073,0
0.029198,0.63709,0.021493,1.0515,-31.498,-0.007969,0.037569,0.56964,1.2174,0.36291,0.053541,0.090013,0.06702,0.037569,2850.1,0.12806,1.5696,0.037569,0.03086,31.31800,1.3303,0.03304,0.02398,0.019576,0.35335,0.11492,2.0687,0.038303,4.7182,0.51151,0.04337,138.85,2.6287,1.7222,0.12028,1.2174,1.6941,0.56031,0.09880,0.05639,0.27558,0.02714,124.52000,93.20300,0.27951,0.80122,34.752,-0.010978,-0.00902,0.68887,0.41738,0.38041,0.64675,0.99854,1123.40000,0.09880,0.080455,0.96981,0.54393,11.655,3.9162,125.13000,2.9169,2.1696,0
0.023383,0.7652,0.1373,1.2273,-38.687,0.006952,0.023383,0.30684,4.6847,0.2348,0.035048,0.038703,0.05049,0.023383,1180.8,0.3091,1.3068,0.023383,0.00499,24.97600,1.023,0,0.00499,-0.051651,0.23251,0.3091,0,0.53105,3.339,0.16327,0.00998,113.09,3.2275,2.5483,0.098289,4.6847,2.6786,0.39193,0.02098,0.006148,0.11967,0.00000,57.48000,32.50400,0.072943,0.69667,60.005,-0.21314,-0.04550,0.96897,0.60416,0.30983,0.90816,1.5159,299.71000,0.58377,0.099586,0.41994,0.66923,14.614,11.229,47.07200,7.7541,18.12,0
0.086206,0.92638,0.059124,1.0848,-58.144,-0.12592,0.095948,0.079469,1.509,0.073618,0.10812,0.13759,0.07680,0.095948,2917.7,0.1251,1.0795,0.095948,0.06358,62.71200,?,0.06487,0.05713,0.095948,-0.039716,0.11458,5.3277,0.24277,3.4897,0.55983,0.07165,174.89,2.087,1.571,0.053632,1.509,2.3586,0.28442,0.03554,0.16246,0.3641,0.04299,155.57000,92.86000,0.33249,0.71299,65.023,0.044928,0.02977,0.81658,0.69734,0.47915,0.30229,1.1679,182.59000,0.03554,1.171,0.93878,2.8634,5.8202,3.9307,168.67000,2.1639,6.1962,0
0.068533,0.56952,0.1741,2.1668,14.523,-0.00753,0.068533,0.57773,1.0401,0.32903,0.068533,0.45932,0.10115,0.068533,1343.2,0.27174,1.7559,0.068533,0.04479,27.97300,1.1946,0.036765,0.04479,0.044792,0.32903,0.27174,0.24993,0.25728,6.0376,0.36458,0.04479,37.022,9.8589,0.064554,0.036765,1.587,0.49021,0.74934,0.02403,0.084984,0.15224,0.02403,74.10100,46.12800,0.58447,1.381,29.095,-0.049464,-0.03233,0.56767,0.1492,0.10143,0.48623,1.1074,189850.00000,0.03859,0.20829,0.96141,1.2774,13.048,7.9127,35.59400,10.255,2.261,0
0.38482,0.026213,0.87553,34.401,85.163,0,0.47514,37.15,3.1559,0.97379,0.54974,18.126,0.15096,0.47514,20.083,18.175,38.15,0.47514,0.15056,28.60200,1.2521,0.50131,0.12194,0.836,0.96191,14.729,6.7198,8.9103,4.1014,-0.05442,0.15057,3.6028,101.31,101.31,0.50028,3.1559,?,0.97379,0.15852,7.5639,0.001739,0.15885,81.36100,52.76000,1.5561,24.967,33.99,0.50003,0.15844,34.401,0.026213,0.009871,9.9103,9.9103,11059.00000,0.15852,0.39518,0.85177,0,12.762,6.9182,3.03170,120.4,32.118,0
0.098263,0.50638,0.36882,6.1002,97.604,0.24354,0.10131,0.9641,1.3022,0.4882,0.10131,1.4009,0.20566,0.10131,1099.7,0.3319,1.9748,0.10131,0.12397,94.11000,1.236,0.11133,0.12024,0.25014,0.4882,0.32589,1.774,0.65996,5.2769,0.48153,0.12397,42.059,8.6782,0.21986,0.11133,0.82388,0.53087,0.92226,0.13623,1.6446,0.093482,0.13623,143.91000,49.80100,0.46634,3.1865,122.55,0.044571,0.05454,0.87117,0.072315,0.11523,0.87356,1.6503,69779.00000,0.23207,0.20128,0.76793,0.88911,3.8785,7.3292,32.29900,11.301,1.4623,0
0.053687,0.4847,0.15049,1.3105,-7.5561,0.23227,0.070701,0.96886,1.0517,0.46961,0.070701,0.14587,0.03660,0.070701,2502.3,0.14587,2.0631,0.070701,0.03660,28.50800,1.0733,0.07419,0.02779,0.29456,0.46961,0.11076,0.4039,0.41253,6.1375,0.22572,0.03660,96.316,3.7896,0.15306,0.07419,1.9519,?,0.46961,0.03840,0.17909,0.21479,0.03840,103.61000,75.10400,0.35581,0.99919,29.983,0.07419,0.03840,1.3105,0.4847,0.26388,1.2873,1.2873,206540.00000,0.04919,0.11432,0.95081,0,12.804,4.8599,91.57900,3.9856,5.2956,0
0.037994,0.76774,-0.16687,0.73031,-154.14,0.088136,0.047351,0.23076,1.0663,0.17717,0.047351,0.076526,0.09215,0.047351,3163.4,0.11538,1.3025,0.047351,0.04926,75.88800,1.2248,0.07578,0.03952,0.11091,0.17717,0.10319,0.84057,-0.30444,5.0448,0.71598,0.04926,250.51,1.457,0.098706,0.07578,0.99291,1.6916,0.32615,0.07883,0.13103,0.21571,0.07883,140.79000,64.90500,0.1901,0.4073,80.918,0.034548,0.03594,0.58859,0.61875,0.68633,0.32322,0.59503,-18499.00000,0.06216,0.21445,0.93784,0.84093,4.8097,5.6236,234.94000,1.5536,1.7538,0
0.12501,0.42631,0.17052,1.5102,-727.5,0.16236,0.12402,1.332,0.52966,0.56782,0.17672,0.37107,0.28929,0.12402,1015.5,0.35942,2.3457,0.12402,0.23416,206.92000,1.3187,0.14926,0.23601,0.20957,0.56637,0.36173,2.8326,0.34431,5.2373,0.80487,0.23416,315.07,1.2065,0.9459,0,0.52966,2.2208,0.6599,0.00000,0.28212,0.079625,0.28181,282.86000,75.93400,0.41631,0.6118,271.79,0.12006,0.22668,1.184,0.33423,0.82886,1.1465,1.3325,29448.00000,0.26897,0.22015,0.86082,0.16216,1.7639,4.8068,230.33000,1.5847,1.0695,0
0.38888,0.5862,0.38396,1.655,-38.696,0,0.47711,0.7059,3.0478,0.4138,0.47854,0.81391,0.15996,0.47711,438.87,0.83168,1.7059,0.47711,0.15654,76.33300,?,0.47506,0.12759,0.47711,0.39843,0.68116,334.21,12.866,3.5122,0.16264,0.15654,83.182,4.388,4.388,0.47557,3.0478,?,0.4138,0.15604,0.19179,0.040249,0.15587,102.72000,26.38700,0.6101,0.56766,90.446,0.46465,0.15245,1.655,0.5862,0.2279,13.866,13.866,1248.70000,0.15604,0.93977,0.84365,0,4.7817,13.833,70.20200,5.1993,102.13,0
0.14249,0.20929,0.2707,2.2934,6.1232,0.49236,0.1819,3.6869,1.0859,0.77165,0.1819,0.86911,0.11760,0.1819,271.09,1.3464,4.778,0.1819,0.07591,15.47300,1.1337,0.19574,0.05947,0.62498,0.77165,1.1581,0.88705,0.52058,5.2817,0.08165,0.07591,34.62,10.543,0.93523,0.19574,2.4148,?,0.77165,0.08169,0.70211,0.023275,0.08169,50.73200,35.26000,1.4028,1.8081,16.802,0.095842,0.04000,2.2934,0.20929,0.094848,1.4839,1.4839,51781.00000,0.07912,0.18466,0.92088,0,23.59,10.352,31.88100,11.449,4.608,0
0.043685,0.87147,0.091897,1.1055,-41.951,0.089439,0.054341,0.13775,1.0229,0.12005,0.054341,0.062355,0.02253,0.054341,5779.5,0.063155,1.1475,0.054341,0.02224,54.22000,1.677,0.051035,0.01788,0.11132,0.12005,0.050927,0.21371,2.5086,5.2868,0.35057,0.02224,133.2,2.7402,0.058562,0.051035,2.4588,?,0.12005,0.02089,0.025619,0.55384,0.02089,140.61000,86.39000,0.12039,0.68906,55.464,0.050338,0.02061,1.1055,0.87147,0.36494,3.277,3.277,17788.00000,0.02243,0.3639,0.97757,0,6.7319,4.225,130.21000,2.8031,66.684,0
0.020727,0.64008,0.09551,1.2018,-49.004,0.005243,0.020968,0.37995,1.046,0.2432,0.020968,0.044294,0.02927,0.020968,5458.9,0.066863,1.5623,0.020968,0.01434,21.05800,1.1711,0.037595,0.01418,0.006353,0.2432,0.066487,0.26893,0.22155,4.8498,0.41782,0.01434,123.6,2.9531,0.058734,0.037595,1.4917,2.9067,0.40989,0.02571,0.48082,0.35412,0.02571,85.19100,64.13300,0.2457,1.0236,22.026,0.015765,0.01078,0.88878,0.47338,0.33863,0.56412,0.95079,6758.50000,0.04397,0.085227,0.95603,0.68545,17.333,5.6913,118.17000,3.0889,3.3918,0
0.1035,0.089035,0.57034,7.4059,74.2,0.38684,0.13091,8.4747,1.1103,0.75454,0.13091,1.4704,0.12933,0.13091,184.75,1.9756,11.232,0.13091,0.09626,86.19300,1.0481,0.12411,0.07610,0.49134,0.75454,1.6677,1.0132,1.6744,4.0943,-0.08853,0.09626,26.531,13.758,1.3939,0.12411,1.4104,?,0.75454,0.09125,2.4195,0.017311,0.09125,119.15000,32.95400,0.32225,3.7986,95.703,0.079124,0.05818,7.4059,0.089035,0.072687,2.2152,2.2152,7086.40000,0.09937,0.13717,0.90063,0,4.2347,11.076,23.89400,15.276,3.9928,0
0.0298,0.051075,0.12002,3.3499,94.075,0.030635,0.042649,10.683,1.0516,0.54562,0.042649,0.83502,0.15483,0.042649,254.53,1.434,19.579,0.042649,0.09016,6.55380,1.1601,0.039863,0.06300,0.0486,0.54562,1.1825,0.88618,0.14479,4.5607,-0.14280,0.09016,41.444,8.8071,0.78047,0.039863,0.53576,?,0.54562,0.08427,2.3612,0.023833,0.08427,38.96300,32.41000,3.5085,3.1836,6.8921,0.009269,0.01959,3.3499,0.051075,0.11354,0.65824,0.65824,4364.60000,0.04908,0.054618,0.95092,0,55.693,11.262,39.41000,9.2617,0.57068,0
0.030942,0.42392,0.29354,1.7142,55.095,0.4761,0.030942,1.359,1.5706,0.57608,0.030942,0.075288,0.01970,0.030942,5000.6,0.072991,2.359,0.030942,0.01970,14.49200,0.82095,0,0.01970,0.069556,0.57048,0.072991,?,0.99346,3.9595,0.12479,0.04226,126.45,2.8865,2.7984,0.001115,1.5706,?,0.57608,0.00071,0.67536,?,0.00000,99.22600,84.73400,0.4962,1.5625,19.186,0,0.00000,1.6619,0.41098,0.34644,1.9497,1.9497,2674.30000,0.24468,0.053711,0.75697,0,25.187,4.3076,95.51100,3.8215,5.3155,0
0.095138,0.46878,0.13075,1.3274,-45.21,0,0.095138,1.1332,1.49,0.53122,0.11299,0.2382,0.11037,0.095138,1040.5,0.35081,2.1332,0.095138,0.06385,71.52600,1.1488,0.10943,0.06385,0.1891,0.099575,0.35081,6.1288,0.27827,4.2092,0.26035,0.06992,102.81,3.5502,3.0247,0.072057,1.49,20.024,0.54311,0.04836,0.22282,0.087421,0.07344,108.07000,36.54200,0.32584,0.59631,75.16,0.040118,0.02693,1.1309,0.3994,0.28167,1.1306,1.1559,2116.60000,0.04836,0.17909,0.93824,0.022389,5.1031,9.9886,97.83900,3.7306,3.1712,0
0.076547,0.52256,0.39011,1.7465,-57.76,0,0.076547,0.91366,2.5688,0.47744,0.081214,0.14649,0.10441,0.076547,711.17,0.51324,1.9137,0.076547,0.02980,88.64300,0.7892,0,0.02980,0.14654,0.329,0.51324,0,4.4671,3.4444,0.18540,0.06996,113.35,3.22,3.22,0.028411,2.5688,?,0.47744,0.01106,0.099119,0.090888,0.00000,122.32000,33.68000,0.1227,0.55272,135.32,-0.19165,-0.07461,1.7465,0.52256,0.31056,5.4671,5.4671,1085.40000,0.34496,0.16033,0.65331,0,4.1176,10.837,74.25100,4.9157,29.414,0
0.016342,0.53439,0.1925,1.3602,-23.809,0,0.020176,0.87129,5.4995,0.46561,0.027299,0.037755,0.00367,0.020176,9667.6,0.037755,1.8713,0.020176,0.00367,14.06100,?,0.027299,0.00297,0.020176,0.11092,0.030581,3.8325,0.70486,3.3252,0.07258,0.00367,34.371,11.13,11.13,-0.17537,5.4995,?,0.46561,-0.03189,0.2531,0.65252,0.00496,39.26700,25.20500,0.077136,0.96377,13.002,0.027299,0.00496,1.3602,0.53439,0.089851,1.7049,1.7049,407.06000,-0.03189,0.035099,1.08270,0,25.958,14.481,35.46700,10.291,20.137,0
-0.15617,0.59904,-0.095458,0.83976,-42.764,0,-0.15617,0.66934,2.4691,0.40096,-0.10856,-0.26216,-0.05219,-0.15617,-1696.8,-0.21511,1.6693,-0.15617,-0.06325,30.68600,0.77305,-0.13974,-0.06325,-0.1483,-0.1168,-0.21511,-2.935,-0.19101,3.5034,0.24025,-0.05830,83.196,4.3872,4.3629,-0.14444,2.4691,?,0.40096,-0.05850,0.016824,-0.17761,-0.05660,72.47000,41.78400,-0.75234,0.4913,28.99,-0.16705,-0.06766,0.83509,0.59571,0.22793,0.80233,0.80233,-304.21000,-0.05850,-0.38949,1.06230,0,11.895,8.7355,88.06300,4.1448,4.9407,0
0.010708,0.41259,-0.019117,0.94454,-99.546,-0.15656,0.015284,1.4237,0.83332,0.58742,0.045228,0.044337,0.04428,0.015284,4081.1,0.089437,2.4237,0.015284,0.01834,86.74900,?,-0.023428,0.01285,0.015284,0.57651,0.078347,-0.7824,-0.028347,3.8786,0.46986,0.02724,148.07,2.4853,2.0765,-0.016455,0.83332,1.8796,0.65528,-0.01975,0.09535,-7.5906,-0.02811,128.22000,41.47200,0.054068,0.37001,84.377,-0.045045,-0.05405,0.78919,0.34472,0.40236,0.87103,0.97166,0.94454,-0.01975,0.018232,0.98305,0.11553,4.2075,8.8011,150.99000,2.4173,1.2357,0
0.070173,0.10907,0.65444,7.0001,105.77,0.26402,0.08794,7.7383,1.0832,0.84403,0.08794,0.80626,0.11802,0.08794,320.67,1.1382,9.1683,0.08794,0.08360,129.85000,1.0376,0.086743,0.06671,0.32991,0.84403,0.97535,0.89325,2.7673,4.419,-0.13045,0.08360,40.996,8.9032,0.79528,0.086743,1.0782,?,0.84403,0.08246,2.3089,0.029165,0.08246,177.54000,47.69600,0.18752,3.5692,140.65,0.050532,0.04804,7.0001,0.10907,0.11232,3.569,3.569,17172.00000,0.07684,0.08314,0.92316,0,2.811,7.6526,37.84600,9.6443,4.448,0
0.042473,0.42738,0.26823,2.3092,43.415,0.016752,0.047217,1.3399,0.4914,0.57262,0.068548,0.23046,0.13340,0.047217,2379.6,0.15339,2.3399,0.047217,0.09609,88.35000,0.96318,0.029586,0.08643,0.16057,0.48324,0.14229,1.387,0.5091,5.4502,0.86971,0.09609,221.79,1.7109,0.82021,0.15422,0.4914,1.5919,0.79511,0.31384,0.54096,0.29726,0.06021,269.10000,180.75000,0.35707,1.7286,123.85,0.011249,0.02289,1.107,0.20489,0.5845,1.0868,1.5091,2.30920,0.31384,0.074172,0.68093,0.38854,4.1313,2.0194,152.19000,2.3984,0.93267,0
0.11119,0.63174,0.24796,2,58.154,0.24347,0.13909,0.58294,0.99034,0.36826,0.16821,0.56092,0.14828,0.13909,1570.3,0.23244,1.5829,0.13909,0.14044,37.26700,?,0.15215,0.11227,?,0.35465,0.18828,5.2243,0.49203,3.8662,0.63460,0.15363,107.84,3.3847,1.3285,0.15106,0.99034,1.0402,0.74782,0.15254,0.063666,0.13169,0.15363,176.96000,139.69000,1.0996,1.5922,43.975,0.14439,0.14580,0.78501,0.24796,0.29544,0.73076,1.4839,1822.00000,0.15254,0.30192,0.86275,1.0307,9.7941,2.6129,91.38800,3.994,1.9652,0
0.034662,0.74304,0.25373,1.3415,-88.754,0,0.045373,0.34582,1.938,0.25696,0.049741,0.061073,0.02341,0.045373,5977.4,0.061063,1.3458,0.045373,0.02341,135.67000,?,0.049741,0.01789,0.045373,0.10725,0.046649,11.387,75.684,3.5237,0.38213,0.02566,142.61,2.5594,2.559,0.036512,1.938,?,0.25696,0.01884,0.006273,0.49794,0.02567,186.83000,51.16200,0.048119,0.37192,138.28,0.049741,0.02567,1.3413,0.74292,0.39071,76.649,76.649,847.36000,0.01884,0.13489,0.97697,0,2.6903,7.1342,139.92000,2.6086,578.08,0
0.013617,0.49223,0.11071,1.2651,-31.036,0.041812,0.009147,0.81639,1.0044,0.40185,0.009147,0.021902,0.04951,0.009147,4645.3,0.078575,2.0316,0.009147,0.01171,77.32200,0.74295,-0.057074,0.01743,0.050448,0.40185,0.087656,-0.73382,0.23473,5.6809,0.51727,0.01171,195.99,1.8623,-0.11595,-0.057074,0.8903,4.8647,0.47644,-0.07306,0.23428,-0.58751,-0.07306,201.14000,123.82000,0.082282,0.86882,77.666,-0.086604,-0.11086,1.0734,0.41764,0.53697,0.85201,1.0102,53100.00000,0.00442,0.033887,0.99558,0.18561,4.7205,2.9479,195.13000,1.8706,1.6564,0
0.027269,0.24688,0.61285,3.7935,-23.634,0,0.042857,3.0506,2.1547,0.75312,0.10046,0.19535,0.05162,0.042857,810.15,0.45053,4.0506,0.042857,0.01989,72.48000,0.86682,0.10005,0.01266,0.15139,0.7024,0.3874,1.7368,3.653,3.2948,0.11458,0.02385,38.704,9.4305,8.3802,0.085746,2.1547,?,0.75312,0.03980,1.4418,0.048862,0.04643,87.39600,14.91600,0.063734,1.8432,75.484,0.031679,0.01470,3.371,0.21939,0.10604,4.4891,4.4891,1208.30000,0.03980,0.036208,0.98034,0,5.0359,24.47,37.16400,9.8213,12.843,0
-0.002665,0.61071,-0.006259,0.98818,-19.502,0,-0.002665,0.63743,2.2679,0.38929,0.010521,-0.005034,0.02730,-0.002665,3601,0.10136,1.6374,-0.002665,-0.00118,16.89400,?,0.001687,-0.00118,-0.002665,-0.002665,0.10136,0.12791,-0.013125,3.9566,0.26754,0.00252,87.036,4.1937,3.6352,0.047762,2.2679,5.4333,0.46625,0.02106,0.017987,0.30726,0.00074,82.66300,65.76900,0.021061,0.7899,17.258,-0.062881,-0.02773,0.85659,0.52939,0.23845,0.81634,0.97774,-56.64100,0.02106,-0.006846,1.00120,0.19771,21.605,5.5497,85.20300,4.2839,4.7558,0
0.11271,0.48271,0.35721,1.9716,-1.5391,0,0.11496,1.0716,2.8072,0.51729,0.20374,0.31269,0.05330,0.11496,1177.6,0.30995,2.0716,0.11496,0.04095,47.71100,1.1012,0.10748,0.04015,0.21946,0.30662,0.30527,1.2107,1.2983,4.2248,0.11496,0.04100,49.843,7.323,5.5777,0.11477,2.8072,?,0.51729,0.04088,0.43965,0.11321,0.03829,73.23400,25.52300,0.30716,0.97354,49.745,0.072829,0.02594,1.5017,0.36766,0.13656,1.8802,1.8802,5993.90000,0.04088,0.21788,0.96245,0,7.6503,14.301,47.80600,7.6351,10.203,0
-0.53197,0.5249,0.18243,1.3602,-18.432,-0.34745,-0.5331,0.90513,3.5824,0.4751,-0.49811,-1.0526,-0.10294,-0.5331,-519.51,-0.70258,1.9051,-0.5331,-0.14881,13.10500,0.87791,-0.50586,-0.14850,-0.67218,0.41754,-0.70043,-14.459,0.58642,3.2398,0.14652,-0.14864,44.94,8.1219,7.8369,-0.53119,3.5824,?,0.4751,-0.14828,0.50547,-0.051228,-0.14121,44.10700,31.00100,-4.1358,1.1062,11.413,-0.67017,-0.18707,1.3125,0.50648,0.12312,1.5272,1.5272,316.91000,-0.14828,-1.1197,1.14730,0,27.851,11.774,51.60400,7.0731,11.516,0
